platform	course_id	course_name	course_category
S	s-9781838646264	77-727 Microsoft Excel Certification - MOS Excel Core Exam	Microsoft Office
S	s-9781838646301	Applied Deep Learning and Computer Vision for Self-Driving Cars	Computer Vision
S	s-9781838646370	Cisco CCNA Packet Tracer Ultimate Labs: CCNA Exam Preparation Labs - Part 1	Cisco certifications
S	s-9781838646486	Securing Blockchain Networks like Ethereum and Hyperledger Fabric	Blockchain / Decentralized Apps
S	s-9781838646554	C++ System Programming Cookbook	C++
S	s-9781838646622	LEARNING PATH: Kubernetes and Docker Containers in Practice	Container Platforms
S	s-9781838646660	LEARNING PATH: Tuning Apache Spark: Powerful Big Data Processing Recipes	Spark
S	s-9781838646677	Microsoft 365 and SharePoint Online Cookbook	Microsoft Sharepoint
S	s-9781838646783	ITILÂ® 4 Foundation: Complete Course with 2 Practice Exams	ITIL
S	s-9781838646868	Hands-On Angular Routing	JavaScript
S	s-9781838646882	AWS Certified Developer Associate - A Practical Guide	Cloud Platforms
S	s-9781838646899	Work with RDS and DynamoDB: AWS with Python and Boto3 Series	Cloud Platforms
S	s-9781838647087	Active Directory with Windows Server 2016	Windows Server
S	s-9781838647292	Hands-On Mathematics for Deep Learning	Machine Learning
S	s-9781838647308	Hands-On Infrastructure Automation with Puppet 6	Puppet
S	s-9781838647353	CISSPÂ®ï¸ Certification Domain 7: Security Operations Video Boot Camp 2019	CISSP (Certified Information Systems Security Professional)
S	s-9781838647421	LEARNING PATH: Deep Learning with Python - Novice to Pro!	Machine Learning
S	s-9781838647438	Building Google Cloud Platform Solutions	Cloud Platforms
S	s-9781838647513	The DevOps 2.5 Toolkit	DevOps
S	s-9781838647674	Mastering Puppet 6 for Large Infrastructures	Puppet
S	s-9781838647711	CISSPÂ®ï¸ Certification Domain 5: Identity and Access Management (IAM) Video Boot Camp 2019	CISSP (Certified Information Systems Security Professional)
S	s-9781838647773	Flutter Projects	Hybrid Mobile Development
S	s-9781838647889	OpenGL and GLSL Fundamentals with C++ (practical course)	Graphics Programming
S	s-9781838647940	The Go Workshop	Go
S	s-9781838648176	Learn Computer Forensics	Computer Forensics
S	s-9781838648237	Mastering SharePoint 2019	Microsoft Sharepoint
S	s-9781838648305	LEARNING PATH: Cybersecurity: Attack & Defense Strategies (Red & Blue Team)	Other Security Topics
S	s-9781838648350	Interactive Data Visualization with Python	Data Visualization
S	s-9781838648367	Applied Machine Learning With R	Data Science Tools
S	s-9781838648466	LEARNING PATH: Learn Azure Infrastructure and Cloud Services in 9 Hours	Cloud Platforms
S	s-9781838648558	Hands-on Microservices with Go and MongoDB	NoSQL Databases
S	s-9781838648572	Beginning C++ Game Programming	Game Development
S	s-9781838648657	Learn Spring and Spring Boot â€“ 10x Productive Java Development	Java
S	s-9781838648664	Rust Programming Recipes	Functional Programming
S	s-9781838648725	Jenkins for Professionals	Jenkins
S	s-9781838648770	RESTful Web API Design with Node.js 12	Node.js
S	s-9781838648800	Angular for Enterprise-Ready Web Applications - Second Edition	JavaScript
S	s-9781838648817	Hands-On Design Patterns and Best Practices with Julia	Design Patterns
S	s-9781838648909	Keras 2.x Projects	Machine Learning
S	s-9781838648916	The PHP Workshop	PHP
S	s-9781838648985	CISSPÂ®ï¸ Certification Domain 4: Communication and Network Security Video Boot Camp 2019	CISSP (Certified Information Systems Security Professional)
S	s-9781838649005	Digital Forensics and Incident Response - Second Edition	Incident Response
S	s-9781838649043	"LEARNING PATH: DevOps: Configuration Management, CI/CD, Monitoring & Security"	Java
S	s-9781838649166	Kubernetes Service Mesh with Istio	Container Orchestrators
S	s-9781838649234	Getting Started with Web Components	Frontend Web Development
S	s-9781838649296	Angular 7: A Practical Guide	JavaScript
S	s-9781838649302	A Beginners Guide to Linux	Linux
S	s-9781838649326	ROS Robotics Projects	Robotics
S	s-9781838649333	Hands-On React Applications with React Hooks	JavaScript
S	s-9781838649517	Learning CUDA 10 Programming	Parallel Programming
S	s-9781838649722	RDS PostgreSQL and DynamoDB CRUD: AWS with Python and Boto3	Cloud Platforms
S	s-9781838649753	LEARNING PATH: PowerShell 6: From Basics to Mastering System Administration	PowerShell
S	s-9781838649920	LEARNING PATH: Microsoft Power BI - Data Analytics Beginner to Professional!	Analytics Platforms
S	s-9781838649951	MicroPython Cookbook	Microcontrollers
S	s-9781838649982	Blockchain Development with Hyperledger	Blockchain / Decentralized Apps
S	s-9781838820145	LEARNING PATH: IoT Development with Python and Raspberry Pi	Single Board Computers
S	s-9781838820152	LEARNING PATH: Devops with Docker: Automate Your Container Infrastructure in No Time!	Container Platforms
S	s-9781838820213	Professional JavaScript	JavaScript
S	s-9781838820237	Game Development Projects with Godot 3	Game Development
S	s-9781838820299	Mastering Machine Learning Algorithms - Second Edition	Algorithms
S	s-9781838820312	LEARNING PATH: Practical Guide to Windows Pentesting with Kali Linux	Kali Linux
S	s-9781838820329	Learn Human-Computer Interaction	User Experience (UX)
S	s-9781838820510	LEARNING PATH: Financial Modeling for Algorithmic Trading using Python	Python
S	s-9781838820701	"LEARNING PATH: Python Machine Learning: Projects, Tricks, Techniques and Troubleshooting"	Machine Learning
S	s-9781838820725	LEARNING PATH: Machine Learning and Deep Learning with OpenCV	Computer Vision
S	s-9781838820756	The Kubernetes Workshop	Container Orchestrators
S	s-9781838820817	OpenCV Computer Vision Examples with Python: A Complete Guide for Dummies	Computer Vision
S	s-9781838821012	Google Cloud Machine Learning with TensorFlow	Cloud Platforms
S	s-9781838821043	Embedded Programming with Modern C++ Cookbook	Embedded Systems
S	s-9781838821067	LEARNING PATH: Rust: Develop Programming Skills with Rust	Functional Programming
S	s-9781838821098	Hands-On JavaScript High Performance	JavaScript
S	s-9781838821111	Learning Path: Python and Machine Learning Foundation	Python
S	s-9781838821135	Advanced C++	C++
S	s-9781838821173	Lightweight Kubernetes with K3s	Single Board Computers
S	s-9781838821272	LEARNING PATH: Practical Supervised and Unsupervised Learning with Python	Python
S	s-9781838821388	Learning Path: The Ultimate Guide to Raspberry P	Raspberry Pi
S	s-9781838821470	Hands-On Cloud-Native Applications with Java and Quarkus	Cloud Computing
S	s-9781838821562	Hands-On Kubernetes on Windows	Container Orchestrators
S	s-9781838821586	LEARNING PATH: Web Development with TypeScript 3 and Angular 7	JavaScript
S	s-9781838821623	Learn Application Development with Spring 5	Java
S	s-9781838821654	Advanced Deep Learning with TensorFlow 2 and Keras - Second Edition	Machine Learning
S	s-9781838821692	Hands-On Designing Angular Web Application Architecture	JavaScript
S	s-9781838821739	Hands-On Machine Learning with TensorFlow.js	Machine Learning
S	s-9781838821746	LEARNING PATH: Real-World Big Data Analytics with Apache Spark	Data Engineering
S	s-9781838821784	LEARNING PATH: Cybersecurity Certification - CompTIA Security+ and CompTIA Pentest+	CompTIA Security+
S	s-9781838821876	TypeScript for JavaScript Developers	JavaScript
S	s-9781838821883	Build an Interactive Plane Bomber Game Using JavaScript DOM	JavaScript
S	s-9781838821906	iOS 13 Programming for Beginners - Fourth Edition	Native iOS Development
S	s-9781838821944	"LEARNING PATH: Build, Modernize and Troubleshoot your Android Apps"	Native Android Development
S	s-9781838821968	LEARNING PATH: Master MOS Excel 2016 Microsoft Certification Exam 77-727 and 77-728	Microsoft Office
S	s-9781838822132	Hands-On Systems Programming with Rust	Functional Programming
S	s-9781838822347	50 Shades of UX Design	User Experience (UX)
S	s-9781838822361	Hands-On Full Stack Development with Spring Boot 2 and React - Second Edition	JavaScript
S	s-9781838822446	Practice JavaScript - Build 5 Interactive Mini Applications from Scratch	JavaScript
S	s-9781838822514	LEARNING PATH: Ansible 2 for Security Automation and Implementing DevOps	Ansible
S	s-9781838822620	PRINCE2Â® Agile Foundation: Get Certified in 7 Days!	Agile
S	s-9781838822644	Web Hacking: Become a Professional Web Pentester	Cloud Platforms
S	s-9781838822804	PyTorch for Deep Learning and Computer Vision	Machine Learning
S	s-9781838822828	Modern HTML and CSS from the Beginning (Including Sass)	Frontend Web Development
S	s-9781838823009	Practical GraphQL - Become a GraphQL Ninja	Web APIs
S	s-9781838823092	LEARNING PATH: Data Science and Machine Learning with Java	Java
S	s-9781838823191	Advanced Blockchain Development	Blockchain / Decentralized Apps
S	s-9781838823221	LEARNING PATH: Neural Networks with TensorFlow and PyTorch	Machine Learning
S	s-9781838823245	LEARNING PATH: Professional Power BI: Data Visualization and Dashboards	Analytics Platforms
S	s-9781838823351	Learn JMETER from Scratch on Live Apps - Performance Testing	JMeter
S	s-9781838823412	Deep Learning with TensorFlow 2 and Keras - Second Edition	Machine Learning
S	s-9781838823566	LEARNING PATH: Web Development with Bootstrap 4 from Scratch	Frontend Web Development
S	s-9781838823658	Federated Learning with TensorFlow	Machine Learning
S	s-9781838823702	Build an Interactive Bird Flying Game Using JavaScript DOM	JavaScript
S	s-9781838823764	LEARNING PATH: Securing IoT: From Security to Practical Pentesting on IoT	IoT
S	s-9781838823818	Hands-On Docker for Microservices with Python	Container Platforms
S	s-9781838823849	Hands-On Cloud Native Development with Kubernetes	Container Orchestrators
S	s-9781838823924	LEARNING PATH: Hand-On Linux: From Basic Beginners Guide to System Administration	Other System Administration Topics
S	s-9781838824105	CompTIA Pentest+ (Ethical Hacking) Course and Practice Exam	Penetration Testing / Ethical Hacking
S	s-9781838824143	LEARNING PATH: Python and Flask Course: Build Python Web Apps	Python
S	s-9781838824181	Cisco CCNA / ICND1 (100-105) Complete Course: Sims and GNS3 - Part 2	Cisco certifications
S	s-9781838824198	Learning Path: Beginning Data Visualization with R and ggplot2	Data Visualization
S	s-9781838824273	JavaScript in Action - 3 Fun Interactive JavaScript Projects	JavaScript
S	s-9781838824396	"Part 1: AWS Certified Solutions Architect (and CD,SO)"	Cloud Platforms
S	s-9781838824501	LEARNING PATH: Learn Windows Server 2019 for Virtualization on Hyper-V	Windows Server
S	s-9781838824518	LEARNING PATH: Computer Vision and Machine Learning with OpenCV 4	Computer Vision
S	s-9781838824648	Build a Car Driving Game from Scratch using JavaScript	Game Development
S	s-9781838824716	LEARNING PATH: Practical DevOps with Microsoft Azure	Cloud Platforms
S	s-9781838824839	Chef Fundamentals: A Recipe for Automating Infrastructure	Chef
S	s-9781838824914	Hands-On Neuroevolution with Python	Machine Learning
S	s-9781838824983	Full Stack Development with JHipster - Second Edition	Java
S	s-9781838825164	Network Analysis Using Wireshark 3	Packet Analysis
S	s-9781838825232	Mastering REST APIs in Node.js: Zero To Hero	Web APIs
S	s-9781838825263	CCBAÂ® and CBAPÂ® Certifications Study Guide	Other Business Topics
S	s-9781838825331	LEARNING PATH: Complete Guide to NumPy and Pandas	Data Science Tools
S	s-9781838825386	LEARNING PATH: Complete Guide to Application Development with Go	Go
S	s-9781838825423	Complete Ethical Hacking and Penetration Testing for Web Apps	Penetration Testing / Ethical Hacking
S	s-9781838825430	"LEARNING PATH: Apache Spark: Big Data Analysis & Data Manipulation using Apache Spark with Scala, PySpark, and Java"	Spark
S	s-9781838825485	The Clojure Workshop	JVM Languages
S	s-9781838825607	Case Studies of Award-Winning XSS Attacks: Part 2	Final Cut Pro
S	s-9781838825980	Business App Development in Dynamics 365 for Non-Programmers	Customer Resource Management (CRM)
S	s-9781838826000	Practical Blockchain and Smart Contracts: Ethereum and Solidity	Finance
S	s-9781838826048	Hands-On Machine Learning with scikit-learn and Scientific Python Toolkits	Machine Learning
S	s-9781838826222	Vue.js 3 Cookbook	JavaScript
S	s-9781838826253	AWS Security Cookbook	Cloud Platforms
S	s-9781838826277	LEARNING PATH: Big Data Processing and Machine Learning with Apache Spark	Spark
S	s-9781838826321	Managing Data Science	Data Science
S	s-9781838826338	LEARNING PATH: Business Intelligence Solutions with Qlik Sense	Analytics Platforms
S	s-9781838826352	CompTIA Security+ (SY0-501): Complete Course and Practice Exam	CompTIA Security+
S	s-9781838826451	Securing Your AI and Machine Learning Systems	Artificial Intelligence
S	s-9781838826475	Ansible 2 for Configuration Management	Ansible
S	s-9781838826581	Learn Grafana 7.0	Cloud Platforms
S	s-9781838826598	LEARNING PATH: Build and Deploy Apps on AWS using DevOps Techniques	Cloud Platforms
S	s-9781838826628	LEARNING PATH: Data Visualization with Python and Matplotlib 3 - Masterclass!	Data Visualization
S	s-9781838826734	Hands-On RTOS with Microcontrollers	Embedded Systems
S	s-9781838826864	Node.js - The Complete Guide	Node.js
S	s-9781838826994	Deep Reinforcement Learning Hands-On - Second Edition	Machine Learning
S	s-9781838827069	Mastering Computer Vision with TensorFlow 2.x	Computer Vision
S	s-9781838827137	Hands-On IP Subnetting	Protocols
S	s-9781838827366	Dancing with Qubits	Quantum Computing
S	s-9781838827441	"LEARNING PATH: Web Development with GraphQL, Apollo and React"	Web APIs
S	s-9781838827472	Learn Docker - Fundamentals of Docker 19.x - Second Edition	Container Platforms
S	s-9781838827533	The Complete iOS 11 and Swift Developer Course - Build 20 Apps	Swift
S	s-9781838827540	Python GUI Programming Cookbook - Third Edition	Python
S	s-9781838827793	Cybersecurity â€“ Attack and Defense Strategies - Second Edition	Other Security Topics
S	s-9781838827946	Dockerization - Do more with Docker	Container Platforms
S	s-9781838827991	Hands-On Serverless Computing with Google Cloud	Serverless Architecture
S	s-9781838828042	Kubernetes - A Complete DevOps Cookbook	Container Orchestrators
S	s-9781838828127	LEARNING PATH: Ethical Hacking & Penetration Testing with Kali Linux: In and out Without a Trace!	Penetration Testing / Ethical Hacking
S	s-9781838828219	Python for Automating Information Security	Other Security Topics
S	s-9781838828363	JavaScript Alien Invaders Game	Game Development
S	s-9781838828424	Unity Certified Programmer: Exam Guide	Unity
S	s-9781838828684	LEARNING PATH. Natural Language Processing (NLP) Using NLTK in Python	Natural Language Processing
S	s-9781838828707	LEARNING PATH: Apache Spark Data Analytics Best Practices & Troubleshooting	Spark
S	s-9781838828714	Mastering KVM Virtualization - Second Edition	Virtualization
